"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT4G17260",-1.57982095740468,-1.88164725860889,0.000362808836530285,3.48766281985658e-07,-1.73073410800679,0.000181578801406135,"Lactate/malate dehydrogenase family protein","AT4G17260","AT4G17260_at",NA,NA,1.5,0.65,0.097,-0.16,-0.04,0.91,0.091,-0.083,2.79688482281692e-05,0.0212784231815384,0.843824004961841,0.641926107006736,0.933986342477902,0.00282342745916633,0.998342219233687,0.61865434510034,1,0,0,0,0,0,0,0
"AT4G33950",-1.71447012071358,-1.76307433555397,0.00729312068184866,0.00187483577597349,-1.73877222813377,0.00458397822891107,"Protein kinase superfamily protein","AT4G33950","AT4G33950_at","ATOST1 OST1 P44 SNRK2-6 SNRK2.6 SRK2E","Encodes calcium-independent ABA-activated protein kinase, a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress.  Mutations disrupted ABA induction of stomatal closure as well as ABA inhibition of light-induced stomatal opening. However, regulation of stomatal opening/closing by light or CO(2) is not affected in these mutants. May act in the interval between ABA perception and reactive oxygen species production in the ABA signalling network.",-1.4,-0.41,-0.64,-0.63,-0.6,-1.1,-0.2,-0.4,1.7853188553119e-05,0.126481449531224,0.0412066404012453,0.0179374555105344,0.0324913072125006,0.0001282260804139,0.998342219233687,0.0895449127869693,-1,0,0,0,0,-1,0,0
"AT1G75820",-1.26801765031729,-2.28739822923277,0.0457716534954014,2.00033359025836e-09,-1.77770793977503,0.0228858277478675,"Leucine-rich receptor-like protein kinase family protein","AT1G75820","AT1G75820_at","ATCLV1 CLV1 FAS3 FLO5","Putative receptor kinase with an extracellular leucine-rich domain. Controls shoot and floral meristem size, and contributes to establish and maintain floral meristem identity. Negatively regulated by KAPP (kinase-associated protein phosphatase). CLV3 peptide binds directly CLV1 ectodomain.",-1.9,-0.76,-1.3,-1.4,-0.99,-1.5,0.0023,0.21,4.68560612217314e-07,0.0244256645663006,0.000316260851806554,3.29047909738983e-05,0.00139803946218633,6.1499091539816e-06,0.998658850963907,0.220346272280633,-1,0,-1,-1,-1,-1,0,0
"AT5G60920",-1.82235187079781,-1.74259260921902,0.000470367705934377,0.000377801551143175,-1.78247224000841,0.000424084628538776,"COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family","AT5G60920","AT5G60920_at","COB","Encodes a glycosylphosphatidylinositol-anchored protein localized primarily in the plasma membrane of the longitudinal sides of root cells. Necessary for oriented cell expansion in Arabidopsis.  Cob mutants have abnormal roots that expand radially rather than longitudinally under certain growth conditions.",-1.2,-0.37,-0.55,-0.9,-0.32,-1,-0.082,-0.58,9.61865872817117e-08,0.0707497963354827,0.00287430624086153,7.36209821628594e-06,0.0436487315980654,1.06213392469207e-06,0.998342219233687,0.0157497638715934,-1,0,0,-1,0,-1,0,0
"AT5G09870",-1.91535414076211,-1.66941219906284,3.9351226370104e-05,0.000352562552736683,-1.79238316991248,0.000195956889553394,"cellulose synthase 5","AT5G09870","AT5G09870_at","CESA5","Encodes a cellulose synthase isomer, related to CESA6.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening.",-1.3,-0.48,-0.83,-1,-0.59,-1.4,-0.056,-0.31,5.83384716165481e-08,0.0841461770741693,0.000114272210677378,2.2718668942149e-06,0.000818397531573757,3.20394534408607e-08,0.998342219233687,0.202788223881998,-1,0,-1,-1,0,-1,0,0
"AT1G28240",-2.06780076735147,-1.51728856327139,2.59227427774622e-08,0.000278134137794003,-1.79254466531143,0.00013908003026839,"Protein of unknown function (DUF616)","AT1G28240","AT1G28240_at",NA,NA,-1.2,-0.33,-0.59,-0.62,-0.49,-0.97,-0.25,-0.6,1.58778873385676e-06,0.0635059648737262,0.00714949197061581,0.00128368690776798,0.0112871419545767,1.39282579238305e-05,0.998342219233687,0.0242283572740316,-1,0,0,0,0,-1,0,0
"AT1G45688",-1.87973070255151,-1.71160023175189,0.000191026122134051,0.000469789659489822,-1.7956654671517,0.000330407890811936,"PTHR31852:SF44 - EMB (1 of 2)","AT1G45688","AT1G45688_at",NA,NA,-1.4,-0.46,-0.58,-1.1,-0.5,-1.3,-0.15,-0.43,1.32297396649307e-09,0.049584489468877,0.000258612445927481,6.75288368868295e-08,0.000403191276974476,6.20343998822826e-09,0.998342219233687,0.030631106543846,-1,0,0,-1,0,-1,0,0
"AT2G41090",-1.7490433104077,-1.85752068873638,2.17897120520087e-05,6.4057153317939e-07,-1.80328199957204,1.1215141792594e-05,"Calcium-binding EF-hand family protein","AT2G41090","AT2G41090_at",NA,NA,-2.9,-0.86,-2,-1.7,-1.2,-3.6,-0.078,-0.069,5.65157197049581e-05,0.0247657367131257,0.00873978949747975,0.00921702214277002,0.0839403535382989,9.12269611795815e-06,0.998342219233687,0.784816059649865,-1,0,0,0,0,-1,0,0
"AT2G43290",-1.33316154936534,-2.27420352181904,0.0369701708273611,2.52504300121655e-08,-1.80368253559219,0.0184850980388955,"Calcium-binding EF-hand family protein","AT2G43290","AT2G43290_at","MSS3","Encodes calmodulin-like MSS3.",-0.42,-0.18,-0.76,-0.51,-0.65,-2,-0.19,-0.56,0.0104405232892464,0.236144650409666,0.000941383865793347,0.00466720262996475,0.0013298401443645,7.64191754305142e-09,0.998342219233687,0.123445509860396,0,0,0,0,0,-1,0,0
"AT4G39730",-1.54075430799825,-2.1068616711403,0.0218367468794426,2.44568057102824e-05,-1.82380798956928,0.0109306018425764,"Lipase/lipooxygenase, PLAT/LH2 family protein","AT4G39730","AT4G39730_at","PLAT1",NA,-0.84,-0.11,-0.48,-0.59,-0.35,-0.39,-0.14,-0.24,2.48109720499271e-07,0.434601792889052,0.000907712965347817,2.52884239205895e-05,0.00398027369715281,0.000701464139066717,0.998342219233687,0.11357142786344,-1,0,0,0,0,0,0,0
"AT4G14550",-2.0879196793361,-1.56441374745329,0.000832334831404501,0.0220531048272759,-1.82616671339469,0.0114427198293402,"indole-3-acetic acid inducible 14","AT4G14550","AT4G14550_at","IAA14 SLR","IAA14 is a member of the Aux/IAA protein family.   Involved in lateral root development. Gain of function mutation decreases auxin-inducible gene expression. Protein is localized to the nucleus. Expressed in stele and root tip epidermis. Functions as a negative regulator of ARF7/19.",-1,-0.49,-0.54,-0.68,-0.16,-0.88,-0.025,-0.45,8.14696821665205e-07,0.0200587495346599,0.00327380966178396,9.00423402571649e-05,0.322123114948765,4.55079934153466e-06,0.998342219233687,0.299625863166277,-1,0,0,0,0,-1,0,0
"AT3G18780",-2.00019003255781,-1.70002858357886,4.93914813884848e-05,0.000654880069500403,-1.85010930806834,0.000352135775444444,"actin 2","AT3G18780","AT3G18780_at","ACT2 DER1 ENL2 FIZ2 LSR2","Encodes an actin that is constitutively expressed in vegetative structures but not pollen. ACT2 is involved in tip growth of root hairs.",-1.5,-0.4,-0.8,-0.95,-0.55,-1,0.045,-0.45,6.67869188678754e-09,0.0423548447818824,8.3089628739711e-05,1.96833944500792e-06,0.000708095112954059,4.75011347268634e-07,0.998342219233687,0.0799062870307704,-1,0,0,-1,0,-1,0,0
"AT1G50630",-1.92770380255033,-1.81727292242414,0.000168483969360282,0.000194784740116274,-1.87248836248724,0.000181634354738278,"Protein of unknown function (DUF3537)","AT1G50630","AT1G50630_at",NA,NA,-1.1,-0.79,-0.86,-0.36,-0.2,-1.3,-0.13,-0.3,5.83384716165481e-08,0.0226035855409384,1.87769246332537e-05,0.00465540140702634,0.129524261071891,2.01577792675741e-08,0.998342219233687,0.115860723641312,-1,0,-1,0,0,-1,0,0
"AT5G16730",-2.25126373444267,-1.50627625480891,5.91282428235446e-06,0.00982486720178203,-1.87876999462579,0.00491539001303219,"Plant protein of unknown function (DUF827)","AT5G16730","AT5G16730_at",NA,NA,-1.7,-0.4,-0.92,-0.93,-0.64,-1.5,-0.14,-1,3.25723339257674e-07,0.0353503605605581,0.00134922743045943,0.000260742253142778,0.00821196369171398,1.33340097730168e-06,0.998342219233687,0.00504916847368373,-1,0,-1,-1,0,-1,0,-1
"AT2G43680",-1.25392259215377,-2.51015985825013,0.0010399624704434,1.24505186579205e-26,-1.88204122520195,0.0005199812352217,"IQ-domain 14","AT2G43680","AT2G43680_at","IQD14",NA,0.065,-0.42,0.07,-0.48,-0.34,0.82,-0.24,-0.68,0.760517159774904,0.0540495683568791,0.834808111785109,0.020712121915695,0.127076049714728,0.000303572290328869,0.998342219233687,0.00972814435043452,0,0,0,0,0,1,0,0
"AT1G61740",-2.19397824871389,-1.57314342625256,0.000110779518400364,0.0132785260540584,-1.88356083748323,0.0066946527862294,"Sulfite exporter TauE/SafE family protein","AT1G61740","AT1G61740_at",NA,NA,-1.1,-0.99,-0.91,-1.1,-0.24,-0.72,-0.14,-0.59,0.00357362936740726,0.00710462400331419,0.0501550238762712,0.00603931590931223,0.628452079338032,0.0518113400706328,0.998342219233687,0.0581476976360916,0,-1,0,0,0,0,0,0
"AT5G48800",-1.68689057568548,-2.08141853073735,0.0460443532003676,0.0015592867051229,-1.88415455321142,0.0238018199527452,"Phototropic-responsive NPH3 family protein","AT5G48800","AT5G48800_at",NA,NA,0.95,0.4,0.051,0.0089,-0.29,0.97,-0.048,-0.093,0.00104401009141183,0.0905232416348492,0.915628456422479,0.981832485862511,0.375301643411943,0.000947835038760751,0.998342219233687,0.492378325616683,1,0,0,0,0,1,0,0
"AT1G18620",-1.97575532895914,-1.7989503724294,2.83278793149989e-07,2.31418853716701e-06,-1.88735285069427,1.2987336651585e-06,"PF14309//PF14383 - Domain of unknown function (DUF4378) (DUF4378)  // DUF761-associated sequence motif (VARLMGL)  (1 of 8)","AT1G18620","AT1G18620_at","TRM3",NA,-1.1,-0.54,-0.74,-0.95,-0.79,-0.62,-0.023,-0.3,4.20837622957592e-06,0.0221202800629269,0.00126826435497776,2.36880163976527e-05,0.000337956544539618,0.000793984739437292,0.998342219233687,0.0967165304640274,-1,0,0,-1,0,0,0,0
"AT5G18670",-1.8748514663449,-1.90213308191231,0.00450654343676831,0.00132084514091177,-1.8884922741286,0.00291369428884004,"beta-amylase 3","AT5G18670","AT5G18670_at","BAM9 BMY3","putative beta-amylase BMY3 (BMY3)",-1.2,0.036,0.18,0.1,0.31,-1,-0.19,-0.28,0.000206816736268415,0.902306079139608,0.669210640480697,0.776792466248359,0.331722867397063,0.000910938274128204,0.998342219233687,0.257061043360247,-1,0,0,0,0,-1,0,0
"AT2G24550",-1.33626130949739,-2.45272819967006,0.0194358710442395,1.12382133445027e-11,-1.89449475458372,0.00971793552773887,"KOG4210 - Nuclear localization sequence binding protein (1 of 9)","AT2G24550","AT2G24550_at",NA,NA,-0.66,-0.81,-0.44,-0.42,-0.58,-0.6,-0.085,-0.2,0.00300236952746753,0.00854075526719506,0.0978790249400242,0.0583022673347082,0.0175506847523317,0.00662363468030528,0.998342219233687,0.260837540948899,0,-1,0,0,0,0,0,0
"AT3G10760",-1.61871372577177,-2.17829236595579,0.00041197664352804,1.96581362023002e-09,-1.89850304586378,0.00020598930467083,"Homeodomain-like superfamily protein","AT3G10760","AT3G10760_at",NA,NA,-0.7,-0.39,-0.49,-1.1,-0.33,-0.39,-0.21,-0.42,0.000124988849843906,0.0837418837954908,0.0130754666265561,4.28758592680528e-06,0.0605598467394883,0.0135384689684832,0.998342219233687,0.0402861503857727,0,0,0,-1,0,0,0,0
"AT4G17530",-1.82328248588661,-1.98537442963379,0.000380964366307439,1.11453778920453e-05,-1.9043284577602,0.000196054872099742,"RAB GTPase homolog 1C","AT4G17530","AT4G17530_at","ATRAB1C ATRABD2C RAB1C",NA,-0.86,-0.62,-0.76,-0.74,-0.46,-1.1,-0.036,-0.23,1.54093406884434e-07,0.012846760368027,1.47539384495943e-05,1.98536768474763e-06,0.000443714828334044,1.39490043075869e-08,0.998342219233687,0.118581772961636,-1,0,0,0,0,-1,0,0
"AT1G14240",-2.33703023307642,-1.47969976700819,1.32153656164131e-07,0.00589117126156346,-1.90836500004231,0.00294565170760981,"GDA1/CD39 nucleoside phosphatase family protein","AT1G14240","AT1G14240_at",NA,NA,-0.52,-1.2,-0.2,-0.29,-0.15,-0.49,-0.22,-0.67,0.00134718518186752,0.015040828421983,0.335243385073965,0.0693563251810965,0.421292246179513,0.00254814919735614,0.998342219233687,0.0292376859892796,0,-1,0,0,0,0,0,0
"AT5G47960",-1.38476853127649,-2.43887868883274,0.00489504396003349,6.27078975316547e-14,-1.91182361005462,0.0024475219800481,"RAB GTPase homolog A4C","AT5G47960","AT5G47960_at","ATRABA4C RABA4C SMG1","Encodes a small molecular weight g-protein.",1.3,0.51,0.99,0.47,0.37,0.58,-0.021,-0.21,1.96645151181148e-06,0.164923593784662,0.000288161646137404,0.0172249352112514,0.0794611667415931,0.00328287748037773,0.998342219233687,0.35960539067042,1,0,1,0,0,0,0,0
"AT2G36810",-1.60907972429268,-2.22549973570044,0.0150202272245354,7.73326939586193e-06,-1.91728972999656,0.00751398024696562,"ARM repeat superfamily protein","AT2G36810","AT2G36810_at",NA,NA,-0.93,-0.51,-0.65,-0.5,-0.43,-0.63,-0.14,-0.13,1.14903795771908e-07,0.0375088926988615,8.73431312642604e-05,0.000137824651773609,0.00118349153570693,8.46218256313505e-06,0.998342219233687,0.38190489796804,-1,0,0,0,0,0,0,0
"AT5G07110",-2.56106722754384,-1.29015371370668,9.62748284317437e-09,0.0453896799669536,-1.92561047062526,0.0226948447972182,"prenylated RAB acceptor 1.B6","AT5G07110","AT5G07110_at","PRA1.B6",NA,-2.6,-1.2,-1.5,-1.7,-1.1,-2.8,-0.14,-0.81,1.08112939056092e-08,0.00617237090925462,7.63910638386093e-05,2.2718668942149e-06,0.000330178203691436,1.04402551325083e-08,0.998342219233687,0.0251524682615128,-1,-1,-1,-1,-1,-1,0,-1
"AT5G18690",-2.09166418356452,-1.77160459302766,0.0126232683816358,0.033546413831229,-1.93163438829609,0.0230848411064324,"arabinogalactan protein 25","AT5G18690","AT5G18690_at","AGP25 ATAGP25",NA,-1.4,-0.66,-1.1,-0.92,-0.71,-1.6,0.076,-0.34,4.08567090053131e-06,0.0381443893052884,0.000515810719087424,0.000596481159829264,0.00756392094276037,1.68921967753639e-06,0.998342219233687,0.156498916593338,-1,0,-1,-1,0,-1,0,0
"AT3G15760",-1.696508662971,-2.19163528723167,0.00105412100585361,1.37248726072001e-07,-1.94407197510133,0.00052712912728984,NA,"AT3G15760","AT3G15760_at",NA,NA,1.1,0.14,-0.7,-1,-0.65,0.63,0.35,0.28,1.96213113135996e-05,0.607976667800903,0.00928828790531935,0.000126501818834019,0.00801514243575218,0.00441941665846916,0.998342219233687,0.25327876891221,1,0,0,-1,0,0,0,0
"AT2G04780",-1.77848628559259,-2.1170631716489,0.00542520849093207,6.00836436133234e-05,-1.94777472862074,0.0027426460672727,"FASCICLIN-like arabinoogalactan 7","AT2G04780","AT2G04780_at","FLA7","fasciclin-like arabinogalactan-protein 7 (Fla7)",-2,-0.55,-0.85,-1.2,-0.53,-1.7,0.0051,-0.44,5.96088301286543e-09,0.03049321382404,0.000468859747165764,2.50493199115041e-06,0.0066566872980992,3.37778420692526e-08,0.998342219233687,0.037070903701346,-1,0,-1,-1,0,-1,0,0
"AT3G24670",-2.24708786473666,-1.67522268682654,2.92526264061944e-06,0.00133065409149443,-1.9611552757816,0.000666789677067523,"Pectin lyase-like superfamily protein","AT3G24670","AT3G24670_at",NA,NA,-0.91,-0.49,-0.32,-0.32,-0.33,-0.68,-0.13,-0.32,2.69205478584819e-05,0.0413689046247241,0.140122036132279,0.0782498958766221,0.084725088123684,0.000472753642983494,0.998342219233687,0.0957935057600005,-1,0,0,0,0,0,0,0
"AT5G41790",-2.04397340596623,-1.88480108432175,0.00243264599152132,0.00319472776767117,-1.96438724514399,0.00281368687959624,"COP1-interactive protein 1","AT5G41790","AT5G41790_at","CIP1","encodes a protein that physically interacts specifically with the putative coiled-coil region of COP1 in vitro. In hypocotyl and cotyledon protoplasts, it is associated to the cytoskeleton, but not in the root. expression is not regulated by light.",-1.1,-0.41,-0.09,-0.33,-0.34,-1.2,-0.077,-0.25,3.34909917234893e-07,0.0519779552768782,0.676655257472024,0.024684176141688,0.0326365513250589,2.14928604654717e-07,0.998342219233687,0.460909118021207,-1,0,0,0,0,-1,0,0
"AT5G16450",-2.25954317386863,-1.68387551746081,6.54495655735222e-05,0.00602146629562831,-1.97170934566472,0.00304345793060092,"Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","AT5G16450","AT5G16450_at",NA,NA,-1.7,-0.51,-1.3,-1,-0.9,-1.6,-0.0078,-0.63,3.58720151193809e-05,0.0921009777694411,0.0024050229246649,0.00455688885520126,0.0151114529478305,4.7006684536006e-05,0.998342219233687,0.0216288349484771,-1,0,0,0,0,-1,0,0
"AT5G42860",-2.34670315868891,-1.60111156000466,1.03499974191393e-07,0.00151251508953749,-1.97390735934679,0.000756309294755842,"PTHR31852:SF44 - EMB (1 of 2)","AT5G42860","AT5G42860_at",NA,NA,-1.2,-0.63,-0.12,-0.41,-0.13,-1.1,0.083,-0.55,7.27769967111008e-05,0.0412524460099123,0.775301584476429,0.126617219077108,0.722238948155562,0.000166089915441832,0.998342219233687,0.0636417884448278,-1,0,0,0,0,-1,0,0
"AT1G13700",-1.84731981217681,-2.10152622272612,0.0452498744940451,0.0054778587192112,-1.97442301745146,0.0253638666066282,"6-phosphogluconolactonase 1","AT1G13700","AT1G13700_at","PGL1",NA,-0.72,-0.82,-0.55,-0.64,-0.5,-0.72,-0.042,-0.16,0.00242255740724985,0.00619640183183216,0.0515630964157866,0.00867982242573528,0.0490395800265109,0.00288794382632375,0.998342219233687,0.527134655040995,0,-1,0,0,0,0,0,0
"AT3G11820",-1.64454097666948,-2.34164662865145,0.00082888766777171,7.77738838236406e-10,-1.99309380266047,0.000414444222755274,"syntaxin of plants 121","AT3G11820","AT3G11820_at","AT-SYR1 ATSYP121 ATSYR1 PEN1 SYP121 SYR1","Encodes a syntaxin localized at the plasma membrane (SYR1, Syntaxin Related Protein 1, also known as SYP121, PENETRATION1/PEN1).  SYR1/PEN1 is a member of the SNARE superfamily proteins.  SNARE proteins are involved in cell signaling, vesicle traffic, growth and development.  SYR1/PEN1 functions in positioning anchoring of the KAT1 K+ channel protein at the plasma membrane. Transcription is upregulated by abscisic acid, suggesting a role in ABA signaling.  Also functions in non-host resistance against barley powdery mildew, Blumeria graminis sp. hordei.  SYR1/PEN1 is a nonessential component of the preinvasive resistance against Colletotrichum fungus. Required for mlo resistance.",-0.8,-0.31,-0.59,-0.55,-0.37,-0.85,-0.17,-0.058,4.00039135580165e-06,0.183475745372745,0.000815508450879173,0.00031624766391546,0.011977527632089,2.60034860334459e-06,0.998342219233687,0.767510490158141,0,0,0,0,0,-1,0,0
"AT5G65990",-1.32221860913645,-2.67384962609432,0.0441748481059814,6.75582082796712e-12,-1.99803411761539,0.0220874240563686,"Transmembrane amino acid transporter family protein","AT5G65990","AT5G65990_at",NA,NA,-0.62,-0.22,-0.6,-0.59,-0.38,-0.83,-0.0024,0.053,0.000184057417042061,0.224830975751665,0.00211662516517044,0.000539541806935443,0.0203567894088811,1.27212900563433e-05,0.998658850963907,0.810337703199151,0,0,0,0,0,-1,0,0
"AT5G07820",-1.87113173183041,-2.12581866120001,0.0148996528748225,0.000943405076914917,-1.99847519651521,0.00792152897586869,"Plant calmodulin-binding protein-related","AT5G07820","AT5G07820_at",NA,NA,-0.97,-0.74,-0.68,-0.8,-0.44,-1.1,-0.33,-0.65,2.12838823023945e-05,0.041273563857644,0.00426097277779643,0.000261905704550679,0.0314944076496637,8.59885237820421e-06,0.998342219233687,0.0140672872629017,-1,0,0,0,0,-1,0,0
"AT4G35320",-2.32337778665131,-1.67952909753588,0.000202042791572975,0.0143713300195233,-2.0014534420936,0.00728668640554813,NA,"AT4G35320","AT4G35320_at",NA,NA,-0.97,-0.49,-0.95,-1.5,-0.77,-0.97,-0.3,-0.37,7.19684592738229e-05,0.152965520323863,0.000815508450879173,1.59764604646015e-06,0.00197714946024058,8.55711396960621e-05,0.895189966910404,0.0420427103496679,-1,0,-1,-1,0,-1,0,0
"AT1G58270",-2.08019767592855,-1.92565382894627,1.82640083133023e-05,4.01226937262185e-05,-2.00292575243741,2.91933510197604e-05,"TRAF-like family protein","AT1G58270","AT1G58270_at","ZW9","ZW9 mRNA, complete cds",-0.99,-0.89,-0.19,-0.46,0.22,0.064,0.16,-0.12,0.000133557735782745,0.00764177038250191,0.551930795194284,0.0471591779007524,0.414591044833829,0.813040890329033,0.998342219233687,0.73794188233923,-1,-1,0,0,0,0,0,0
