gen.id	name	go.id
Zm00001d027709	regulation of cell cycle	GO:0051726
Zm00001d027710	response to stress	GO:0006950
Zm00001d027710	response to oxidative stress	GO:0006979
Zm00001d027710	hydrogen peroxide catabolic process	GO:0042744
Zm00001d027710	cellular oxidant detoxification	GO:0098869
Zm00001d027711	phenylpropanoid metabolic process	GO:0009698
Zm00001d027713	phosphorylation	GO:0016310
Zm00001d027714	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	GO:0000488
Zm00001d027714	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	GO:0000489
Zm00001d027714	pseudouridine synthesis	GO:0001522
Zm00001d027714	rRNA processing	GO:0006364
Zm00001d027714	RNA modification	GO:0009451
Zm00001d027714	plastid translation	GO:0032544
Zm00001d027715	microtubule-based movement	GO:0007018
Zm00001d027715	cytoskeleton-dependent intracellular transport	GO:0030705
Zm00001d027717	anatomical structure morphogenesis	GO:0009653
Zm00001d027717	plant-type cell wall organization	GO:0009664
Zm00001d027717	cell wall organization	GO:0071555
Zm00001d027718	anatomical structure morphogenesis	GO:0009653
Zm00001d027718	plant-type cell wall organization	GO:0009664
Zm00001d027718	cell wall organization	GO:0071555
Zm00001d027723	response to water deprivation	GO:0009414
Zm00001d027723	transpiration	GO:0010148
Zm00001d027723	transmembrane transport	GO:0055085
Zm00001d027726	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000467
Zm00001d027726	nucleobase-containing compound metabolic process	GO:0006139
Zm00001d027726	nuclear polyadenylation-dependent rRNA catabolic process	GO:0071035
Zm00001d027726	nuclear polyadenylation-dependent snoRNA catabolic process	GO:0071036
Zm00001d027726	nuclear polyadenylation-dependent snRNA catabolic process	GO:0071037
Zm00001d027726	nuclear polyadenylation-dependent tRNA catabolic process	GO:0071038
Zm00001d027726	nuclear polyadenylation-dependent CUT catabolic process	GO:0071039
Zm00001d027726	nuclear polyadenylation-dependent antisense transcript catabolic process	GO:0071040
Zm00001d027726	histone mRNA catabolic process	GO:0071044
Zm00001d027726	polyadenylation-dependent snoRNA 3'-end processing	GO:0071051
Zm00001d027728	response to heat	GO:0009408
Zm00001d027728	response to cold	GO:0009409
Zm00001d027728	response to abscisic acid	GO:0009737
Zm00001d027728	poly(A)+ mRNA export from nucleus	GO:0016973
Zm00001d027729	carbohydrate metabolic process	GO:0005975
Zm00001d027731	mRNA destabilization	GO:0061157
Zm00001d027732	proteolysis	GO:0006508
Zm00001d027734	protein phosphorylation	GO:0006468
Zm00001d027734	phosphorylation	GO:0016310
Zm00001d027743	protein phosphorylation	GO:0006468
Zm00001d027743	signal transduction	GO:0007165
Zm00001d027743	phosphorylation	GO:0016310
Zm00001d027748	post-transcriptional gene silencing by RNA	GO:0035194
Zm00001d027749	sulfate transport	GO:0008272
Zm00001d027749	transmembrane transport	GO:0055085
Zm00001d027749	sulfate transmembrane transport	GO:1902358
Zm00001d027752	regulation of DNA-templated transcription	GO:0006355
Zm00001d027752	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027752	signal transduction	GO:0007165
Zm00001d027754	ribosomal large subunit biogenesis	GO:0042273
Zm00001d027756	methionine metabolic process	GO:0006555
Zm00001d027756	cellular amino acid biosynthetic process	GO:0008652
Zm00001d027756	methionine biosynthetic process	GO:0009086
Zm00001d027756	L-methionine salvage from methylthioadenosine	GO:0019509
Zm00001d027757	regulation of DNA-templated transcription	GO:0006355
Zm00001d027757	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027757	cellular response to heat	GO:0034605
Zm00001d027761	protein ubiquitination	GO:0016567
Zm00001d027762	translation	GO:0006412
Zm00001d027762	threonyl-tRNA aminoacylation	GO:0006435
Zm00001d027762	tRNA aminoacylation	GO:0043039
Zm00001d027764	ion transport	GO:0006811
Zm00001d027764	magnesium ion transmembrane transport	GO:1903830
Zm00001d027766	fatty acid biosynthetic process	GO:0006633
Zm00001d027768	ion transport	GO:0006811
Zm00001d027769	glutathione metabolic process	GO:0006749
Zm00001d027769	cell redox homeostasis	GO:0045454
Zm00001d027769	cellular oxidant detoxification	GO:0098869
Zm00001d027773	carbohydrate metabolic process	GO:0005975
Zm00001d027773	DNA repair	GO:0006281
Zm00001d027773	cellular response to DNA damage stimulus	GO:0006974
Zm00001d027773	metabolic process	GO:0008152
Zm00001d027784	transposition	GO:0032196
Zm00001d027788	DNA-templated transcription initiation	GO:0006352
Zm00001d027788	protein phosphorylation	GO:0006468
Zm00001d027788	peptidyl-tyrosine phosphorylation	GO:0018108
Zm00001d027789	double-strand break repair via break-induced replication	GO:0000727
Zm00001d027789	DNA unwinding involved in DNA replication	GO:0006268
Zm00001d027789	DNA duplex unwinding	GO:0032508
Zm00001d027789	mitotic DNA replication	GO:1902969
Zm00001d027790	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027790	positive regulation of DNA-templated transcription, elongation	GO:0032786
Zm00001d027790	positive regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0045737
Zm00001d027790	regulation of catalytic activity	GO:0050790
Zm00001d027799	phosphorylation	GO:0016310
Zm00001d027801	DNA topological change	GO:0006265
Zm00001d027802	regulation of DNA-templated transcription	GO:0006355
Zm00001d027802	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027803	carbohydrate metabolic process	GO:0005975
Zm00001d027803	metabolic process	GO:0008152
Zm00001d027805	coenzyme A biosynthetic process	GO:0015937
Zm00001d027808	vesicle-mediated transport	GO:0016192
Zm00001d027810	cutin biosynthetic process	GO:0010143
Zm00001d027811	nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289
Zm00001d027811	RNA phosphodiester bond hydrolysis, exonucleolytic	GO:0090503
Zm00001d027812	lipid transport	GO:0006869
Zm00001d027813	ribosomal small subunit assembly	GO:0000028
Zm00001d027813	translation	GO:0006412
Zm00001d027813	maturation of SSU-rRNA	GO:0030490
Zm00001d027823	endoplasmic reticulum-plasma membrane tethering	GO:0061817
Zm00001d027823	endoplasmic reticulum membrane organization	GO:0090158
Zm00001d027826	G1/S transition of mitotic cell cycle	GO:0000082
Zm00001d027835	tRNA 5'-leader removal	GO:0001682
Zm00001d027835	RNA phosphodiester bond hydrolysis	GO:0090501
Zm00001d027835	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d027837	pollen exine formation	GO:0010584
Zm00001d027837	sporopollenin biosynthetic process	GO:0080110
Zm00001d027839	translation	GO:0006412
Zm00001d027841	carbohydrate metabolic process	GO:0005975
Zm00001d027841	pentose-phosphate shunt	GO:0006098
Zm00001d027841	pentose-phosphate shunt, non-oxidative branch	GO:0009052
Zm00001d027841	cellular carbohydrate metabolic process	GO:0044262
Zm00001d027842	fucose metabolic process	GO:0006004
Zm00001d027844	translation	GO:0006412
Zm00001d027845	protein transport	GO:0015031
Zm00001d027846	regulation of DNA-templated transcription	GO:0006355
Zm00001d027847	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d027848	heme biosynthetic process	GO:0006783
Zm00001d027849	protein phosphorylation	GO:0006468
Zm00001d027849	phosphorylation	GO:0016310
Zm00001d027849	peptidyl-tyrosine phosphorylation	GO:0018108
Zm00001d027852	regulation of DNA-templated transcription	GO:0006355
Zm00001d027852	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027852	positive regulation of DNA-templated transcription	GO:0045893
Zm00001d027854	sucrose metabolic process	GO:0005985
Zm00001d027854	sucrose transport	GO:0015770
Zm00001d027855	regulation of DNA-templated transcription	GO:0006355
Zm00001d027855	regulation of growth	GO:0040008
Zm00001d027855	regulation of seed growth	GO:0080113
Zm00001d027859	regulation of DNA-templated transcription	GO:0006355
Zm00001d027859	regulation of growth	GO:0040008
Zm00001d027860	copper ion transmembrane transport	GO:0035434
Zm00001d027860	copper ion homeostasis	GO:0055070
Zm00001d027861	glyoxylate catabolic process	GO:0009436
Zm00001d027861	L-alanine catabolic process, by transamination	GO:0019481
Zm00001d027862	intracellular signal transduction	GO:0035556
Zm00001d027862	positive regulation of protein serine/threonine kinase activity	GO:0071902
Zm00001d027863	protein phosphorylation	GO:0006468
Zm00001d027863	phosphorylation	GO:0016310
Zm00001d027868	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d027868	protein ubiquitination	GO:0016567
Zm00001d027868	primary metabolic process	GO:0044238
Zm00001d027868	cellular macromolecule metabolic process	GO:0044260
Zm00001d027868	negative regulation of organ growth	GO:0046621
Zm00001d027871	purine nucleotide biosynthetic process	GO:0006164
Zm00001d027871	AMP biosynthetic process	GO:0006167
Zm00001d027871	'de novo' AMP biosynthetic process	GO:0044208
Zm00001d027871	IMP metabolic process	GO:0046040
Zm00001d027872	tRNA processing	GO:0008033
Zm00001d027874	regulation of DNA-templated transcription	GO:0006355
Zm00001d027874	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027876	oxaloacetate metabolic process	GO:0006107
Zm00001d027876	asparagine metabolic process	GO:0006528
Zm00001d027876	glutamine metabolic process	GO:0006541
Zm00001d027876	nitrogen compound metabolic process	GO:0006807
Zm00001d027878	regulation of DNA-templated transcription	GO:0006355
Zm00001d027880	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d027884	cation transport	GO:0006812
Zm00001d027884	ion transmembrane transport	GO:0034220
Zm00001d027884	copper ion transmembrane transport	GO:0035434
Zm00001d027884	copper ion homeostasis	GO:0055070
Zm00001d027884	cation transmembrane transport	GO:0098655
Zm00001d027885	chloroplast fission	GO:0010020
Zm00001d027885	nucleoid organization	GO:0090143
Zm00001d027886	signal transduction	GO:0007165
Zm00001d027886	G protein-coupled receptor signaling pathway	GO:0007186
Zm00001d027886	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	GO:0007188
Zm00001d027892	protein phosphorylation	GO:0006468
Zm00001d027892	phosphorylation	GO:0016310
Zm00001d027892	peptidyl-tyrosine phosphorylation	GO:0018108
Zm00001d027893	lipid metabolic process	GO:0006629
Zm00001d027893	fatty acid metabolic process	GO:0006631
Zm00001d027893	fatty acid biosynthetic process	GO:0006633
Zm00001d027893	oxylipin biosynthetic process	GO:0031408
Zm00001d027893	lipid oxidation	GO:0034440
Zm00001d027896	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d027896	proteasomal protein catabolic process	GO:0010498
Zm00001d027896	proteolysis involved in protein catabolic process	GO:0051603
Zm00001d027898	protein glycosylation	GO:0006486
Zm00001d027898	mannosylation	GO:0097502
Zm00001d027900	response to wounding	GO:0009611
Zm00001d027900	regulation of defense response	GO:0031347
Zm00001d027900	regulation of jasmonic acid mediated signaling pathway	GO:2000022
Zm00001d027904	fatty acid biosynthetic process	GO:0006633
Zm00001d027904	response to cold	GO:0009409
Zm00001d027904	response to light stimulus	GO:0009416
Zm00001d027911	regulation of DNA-templated transcription	GO:0006355
Zm00001d027911	iron ion homeostasis	GO:0055072
Zm00001d027916	phosphatidylinositol-3-phosphate biosynthetic process	GO:0036092
Zm00001d027916	phosphatidylinositol dephosphorylation	GO:0046856
Zm00001d027919	ribosomal small subunit assembly	GO:0000028
Zm00001d027919	cytoplasmic translation	GO:0002181
Zm00001d027919	translation	GO:0006412
Zm00001d027921	xenobiotic transport	GO:0042908
Zm00001d027921	transmembrane transport	GO:0055085
Zm00001d027921	xenobiotic detoxification by transmembrane export across the plasma membrane	GO:1990961
Zm00001d027922	formation of cytoplasmic translation initiation complex	GO:0001732
Zm00001d027922	cytoplasmic translational initiation	GO:0002183
Zm00001d027922	translation	GO:0006412
Zm00001d027922	translational initiation	GO:0006413
Zm00001d027922	regulation of translational initiation	GO:0006446
Zm00001d027924	regulation of DNA-templated transcription	GO:0006355
Zm00001d027924	ethylene-activated signaling pathway	GO:0009873
Zm00001d027925	regulation of DNA-templated transcription	GO:0006355
Zm00001d027925	ethylene-activated signaling pathway	GO:0009873
Zm00001d027934	protein phosphorylation	GO:0006468
Zm00001d027934	phosphorylation	GO:0016310
Zm00001d027936	isoprenoid biosynthetic process	GO:0008299
Zm00001d027936	response to cold	GO:0009409
Zm00001d027936	carotenoid biosynthetic process	GO:0016117
Zm00001d027936	regulation of circadian rhythm	GO:0042752
Zm00001d027937	RNA modification	GO:0009451
Zm00001d027938	plant-type secondary cell wall biogenesis	GO:0009834
Zm00001d027938	xylan biosynthetic process	GO:0045492
Zm00001d027950	porphyrin-containing compound biosynthetic process	GO:0006779
Zm00001d027950	uroporphyrinogen III biosynthetic process	GO:0006780
Zm00001d027950	protoporphyrinogen IX biosynthetic process	GO:0006782
Zm00001d027950	tetrapyrrole biosynthetic process	GO:0033014
Zm00001d027955	regulation of DNA-templated transcription	GO:0006355
Zm00001d027955	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027957	regulation of DNA-templated transcription	GO:0006355
Zm00001d027957	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027957	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d027962	protein targeting to membrane	GO:0006612
Zm00001d027962	protein targeting to vacuole	GO:0006623
Zm00001d027962	protein transport	GO:0015031
Zm00001d027962	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	GO:0043162
Zm00001d027962	cellular catabolic process	GO:0044248
Zm00001d027966	response to metal ion	GO:0010038
Zm00001d027967	nucleologenesis	GO:0017126
Zm00001d027971	negative regulation of fatty acid biosynthetic process	GO:0045717
Zm00001d027974	SCF complex assembly	GO:0010265
Zm00001d027974	protein ubiquitination	GO:0016567
Zm00001d027974	transmembrane transport	GO:0055085
Zm00001d027975	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	GO:0031146
Zm00001d027980	DNA-templated transcription elongation	GO:0006354
Zm00001d027980	regulation of DNA-templated transcription	GO:0006355
Zm00001d027982	xenobiotic transport	GO:0042908
Zm00001d027982	transmembrane transport	GO:0055085
Zm00001d027982	xenobiotic detoxification by transmembrane export across the plasma membrane	GO:1990961
Zm00001d027987	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027989	double-strand break repair	GO:0006302
Zm00001d027989	protein ubiquitination	GO:0016567
Zm00001d027991	regulation of DNA-templated transcription	GO:0006355
Zm00001d027991	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d027991	positive regulation of DNA-templated transcription	GO:0045893
Zm00001d027995	formaldehyde catabolic process	GO:0046294
Zm00001d027996	formaldehyde catabolic process	GO:0046294
Zm00001d027999	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	GO:0032194
Zm00001d027999	vitamin K biosynthetic process	GO:0042371
Zm00001d027999	phylloquinone biosynthetic process	GO:0042372
Zm00001d027999	quinone biosynthetic process	GO:1901663
Zm00001d028002	protein transport	GO:0015031
Zm00001d028005	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d028005	protein deubiquitination	GO:0016579
Zm00001d028007	DNA-templated transcription elongation	GO:0006354
Zm00001d028007	regulation of DNA-templated transcription	GO:0006355
Zm00001d028007	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d028008	organic anion transport	GO:0015711
Zm00001d028008	organophosphate ester transport	GO:0015748
Zm00001d028008	transmembrane transport	GO:0055085
Zm00001d028008	nitrogen compound transport	GO:0071705
Zm00001d028009	organic anion transport	GO:0015711
Zm00001d028009	organophosphate ester transport	GO:0015748
